university_admission_code,university_code,university_name,institution_type,region,province,major_group_code,major_group_name,submajor_code,submajor_name,major_admission_code,major_code,major_name,admission_method,subject_combination,combination_group,cutoff_score,score_scale,cutoff_score_30,is_scale_40,weighted_subject,weighted_subject_factor,gender_requirement,honors_program,campus,cutoff_2021,cutoff_2022,cutoff_2023,cutoff_2024,years_observed,cutoff_avg_recent,cutoff_std_recent,cutoff_trend,history_ambiguous,job_category,mapping_basis,mapping_confidence,job_demand_level,job_posting_count,job_avg_salary_million,job_median_salary_million,job_avg_experience_months,note
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Xây dựng - Kiến trúc - Giao thông,,,7510102,7510102,Công nghệ kỹ thuật công trình xây dựng,THPTQG,V00,V,16.55,30,16.55,False,,,,,,15.0,17.5,,16.55,3,17.02,0.47,Ổn định,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Xây dựng - Kiến trúc - Giao thông,,,7510102,7510102,Công nghệ kỹ thuật công trình xây dựng,THPTQG,D01,D,16.55,30,16.55,False,,,,,,15.0,17.5,,16.55,3,17.02,0.47,Ổn định,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Ô tô - Cơ khí - Chế tạo,,,7510201,7510201,Công nghệ kỹ thuật cơ khí (Cơ điện tử),THPTQG,A00,A,15.1,30,15.1,False,,,,,,15.0,15.5,,15.1,3,15.3,0.2,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Ô tô - Cơ khí - Chế tạo,,,7510201,7510201,Công nghệ kỹ thuật cơ khí (Cơ điện tử),THPTQG,A01,A,15.1,30,15.1,False,,,,,,15.0,15.5,,15.1,3,15.3,0.2,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Ô tô - Cơ khí - Chế tạo,,,7510201,7510201,Công nghệ kỹ thuật cơ khí (Cơ điện tử),THPTQG,C01,C,15.1,30,15.1,False,,,,,,15.0,15.5,,15.1,3,15.3,0.2,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Ô tô - Cơ khí - Chế tạo,,,7510201,7510201,Công nghệ kỹ thuật cơ khí (Cơ điện tử),THPTQG,D01,D,15.1,30,15.1,False,,,,,,15.0,15.5,,15.1,3,15.3,0.2,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Ô tô - Cơ khí - Chế tạo,,,7510205,7510205,Công nghệ kỹ thuật ô tô,THPTQG,A00,A,15.15,30,15.15,False,,,,,,15.0,16.0,,15.15,3,15.57,0.42,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Ô tô - Cơ khí - Chế tạo,,,7510205,7510205,Công nghệ kỹ thuật ô tô,THPTQG,A01,A,15.15,30,15.15,False,,,,,,15.0,16.0,,15.15,3,15.57,0.42,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Ô tô - Cơ khí - Chế tạo,,,7510205,7510205,Công nghệ kỹ thuật ô tô,THPTQG,C01,C,15.15,30,15.15,False,,,,,,15.0,16.0,,15.15,3,15.57,0.42,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Ô tô - Cơ khí - Chế tạo,,,7510205,7510205,Công nghệ kỹ thuật ô tô,THPTQG,D01,D,15.15,30,15.15,False,,,,,,15.0,16.0,,15.15,3,15.57,0.42,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Công nghệ thông tin - Tin học,,,7510301,7510301,"Công nghệ kỹ thuật điện, điện tử",THPTQG,A00,A,15.05,30,15.05,False,,,,,,15.0,15.0,,15.05,3,15.03,0.03,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Công nghệ thông tin - Tin học,,,7510301,7510301,"Công nghệ kỹ thuật điện, điện tử",THPTQG,A01,A,15.05,30,15.05,False,,,,,,15.0,15.0,,15.05,3,15.03,0.03,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Công nghệ thông tin - Tin học,,,7510301,7510301,"Công nghệ kỹ thuật điện, điện tử",THPTQG,C01,C,15.05,30,15.05,False,,,,,,15.0,15.0,,15.05,3,15.03,0.03,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Công nghệ thông tin - Tin học,,,7510301,7510301,"Công nghệ kỹ thuật điện, điện tử",THPTQG,D01,D,15.05,30,15.05,False,,,,,,15.0,15.0,,15.05,3,15.03,0.03,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7510303,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,A00,A,16.1,30,16.1,False,,,,,,15.0,16.0,,16.1,3,16.05,0.05,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7510303,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,A01,A,16.1,30,16.1,False,,,,,,15.0,16.0,,16.1,3,16.05,0.05,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7510303,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,C01,C,16.1,30,16.1,False,,,,,,15.0,16.0,,16.1,3,16.05,0.05,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7510303,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,THPTQG,D01,D,16.1,30,16.1,False,,,,,,15.0,16.0,,16.1,3,16.05,0.05,Ổn định,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7510605,7510605,Logistics và quản lý chuỗi cung ứng,THPTQG,A00,A,15.15,30,15.15,False,,,,,,,15.0,,15.15,2,15.07,0.08,Ổn định,False,logistics_vận_tải_chuỗi_cung_ứng,major_name_keyword,high,Trung bình,1811.0,14.324378508420208,12.5,17.072335726118165,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7510605,7510605,Logistics và quản lý chuỗi cung ứng,THPTQG,A01,A,15.15,30,15.15,False,,,,,,,15.0,,15.15,2,15.07,0.08,Ổn định,False,logistics_vận_tải_chuỗi_cung_ứng,major_name_keyword,high,Trung bình,1811.0,14.324378508420208,12.5,17.072335726118165,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7510605,7510605,Logistics và quản lý chuỗi cung ứng,THPTQG,D01,D,15.15,30,15.15,False,,,,,,,15.0,,15.15,2,15.07,0.08,Ổn định,False,logistics_vận_tải_chuỗi_cung_ứng,major_name_keyword,high,Trung bình,1811.0,14.324378508420208,12.5,17.072335726118165,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7510605,7510605,Logistics và quản lý chuỗi cung ứng,THPTQG,C01,C,15.15,30,15.15,False,,,,,,,,,15.15,1,15.15,,Không đủ dữ liệu,False,logistics_vận_tải_chuỗi_cung_ứng,major_name_keyword,high,Trung bình,1811.0,14.324378508420208,12.5,17.072335726118165,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Công nghệ thông tin - Tin học,,,7540101,7540101,Công nghệ thực phẩm,THPTQG,A00,A,15.9,30,15.9,False,,,,,,15.0,19.0,,15.9,3,17.45,1.55,Giảm,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Công nghệ thông tin - Tin học,,,7540101,7540101,Công nghệ thực phẩm,THPTQG,B00,B,15.9,30,15.9,False,,,,,,15.0,19.0,,15.9,3,17.45,1.55,Giảm,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Công nghệ thông tin - Tin học,,,7540101,7540101,Công nghệ thực phẩm,THPTQG,C02,C,15.9,30,15.9,False,,,,,,15.0,19.0,,15.9,3,17.45,1.55,Giảm,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Công nghệ thông tin - Tin học,,,7540101,7540101,Công nghệ thực phẩm,THPTQG,D01,D,15.9,30,15.9,False,,,,,,15.0,19.0,,15.9,3,17.45,1.55,Giảm,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Y - Dược,,,7720201,7720201,Dược học,THPTQG,A00,A,21.0,30,21.0,False,,,,,,15.0,21.0,,21.0,3,21.0,0.0,Ổn định,False,y_tế_dược_chăm_sóc_sức_khỏe_công_nghệ_sinh_học,major_name_keyword,high,Ổn định,963.0,17.733381502890172,14.0,13.682242990654206,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Y - Dược,,,7720201,7720201,Dược học,THPTQG,B00,B,21.0,30,21.0,False,,,,,,15.0,21.0,,21.0,3,21.0,0.0,Ổn định,False,y_tế_dược_chăm_sóc_sức_khỏe_công_nghệ_sinh_học,major_name_keyword,high,Ổn định,963.0,17.733381502890172,14.0,13.682242990654206,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Y - Dược,,,7720201,7720201,Dược học,THPTQG,C02,C,21.0,30,21.0,False,,,,,,15.0,21.0,,21.0,3,21.0,0.0,Ổn định,False,y_tế_dược_chăm_sóc_sức_khỏe_công_nghệ_sinh_học,major_name_keyword,high,Ổn định,963.0,17.733381502890172,14.0,13.682242990654206,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Y - Dược,,,7720201,7720201,Dược học,THPTQG,D01,D,21.0,30,21.0,False,,,,,,15.0,21.0,,21.0,3,21.0,0.0,Ổn định,False,y_tế_dược_chăm_sóc_sức_khỏe_công_nghệ_sinh_học,major_name_keyword,high,Ổn định,963.0,17.733381502890172,14.0,13.682242990654206,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Du lịch-Khách sạn,,,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,A00,A,15.0,30,15.0,False,,,,,,,,,15.0,1,15.0,,Không đủ dữ liệu,False,du_lịch_nhà_hàng_khách_sạn_dịch_vụ,major_name_keyword,high,Cao,4196.0,14.067976301839726,12.5,12.245233555767395,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Du lịch-Khách sạn,,,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,A01,A,15.0,30,15.0,False,,,,,,,,,15.0,1,15.0,,Không đủ dữ liệu,False,du_lịch_nhà_hàng_khách_sạn_dịch_vụ,major_name_keyword,high,Cao,4196.0,14.067976301839726,12.5,12.245233555767395,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Du lịch-Khách sạn,,,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,C00,C,15.0,30,15.0,False,,,,,,15.0,15.5,,15.0,3,15.25,0.25,Ổn định,False,du_lịch_nhà_hàng_khách_sạn_dịch_vụ,major_name_keyword,high,Cao,4196.0,14.067976301839726,12.5,12.245233555767395,
DLH,DLH,Trường Đại Học Lạc Hồng,,,,,Du lịch-Khách sạn,,,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,THPTQG,D01,D,15.0,30,15.0,False,,,,,,15.0,15.5,,15.0,3,15.25,0.25,Ổn định,False,du_lịch_nhà_hàng_khách_sạn_dịch_vụ,major_name_keyword,high,Cao,4196.0,14.067976301839726,12.5,12.245233555767395,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220201,7220201,Ngôn ngữ Anh,THPTQG,D01,D,14.0,30,14.0,False,,,,,,15.0,,,14.0,2,14.0,,Ổn định,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220201,7220201,Ngôn ngữ Anh,THPTQG,D07,D,14.0,30,14.0,False,,,,,,15.0,,,14.0,2,14.0,,Ổn định,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220201,7220201,Ngôn ngữ Anh,THPTQG,D14,D,14.0,30,14.0,False,,,,,,15.0,,,14.0,2,14.0,,Ổn định,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220201,7220201,Ngôn ngữ Anh,THPTQG,D15,D,14.0,30,14.0,False,,,,,,15.0,,,14.0,2,14.0,,Ổn định,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220204,7220204,Ngôn ngữ Trung Quốc,THPTQG,D01,D,14.0,30,14.0,False,,,,,,15.0,14.0,,14.0,3,14.0,0.0,Ổn định,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220204,7220204,Ngôn ngữ Trung Quốc,THPTQG,C00,C,14.0,30,14.0,False,,,,,,15.0,14.0,,14.0,3,14.0,0.0,Ổn định,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220204,7220204,Ngôn ngữ Trung Quốc,THPTQG,D14,D,14.0,30,14.0,False,,,,,,15.0,14.0,,14.0,3,14.0,0.0,Ổn định,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220204,7220204,Ngôn ngữ Trung Quốc,THPTQG,D15,D,14.0,30,14.0,False,,,,,,15.0,14.0,,14.0,3,14.0,0.0,Ổn định,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220210,7220210,Ngôn ngữ Hàn Quốc,THPTQG,D01,D,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220210,7220210,Ngôn ngữ Hàn Quốc,THPTQG,C00,C,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220210,7220210,Ngôn ngữ Hàn Quốc,THPTQG,D14,D,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7220210,7220210,Ngôn ngữ Hàn Quốc,THPTQG,D15,D,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,ngôn_ngữ_dịch_thuật,major_name_keyword,high,Ổn định,384.0,15.854430379746836,15.0,11.0625,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Văn hóa - Chính trị - Khoa học Xã hội,,,7310205,7310205,Quản lý nhà nước,THPTQG,A00,A,14.0,30,14.0,False,,,,,,16.5,14.0,,14.0,3,14.0,0.0,Ổn định,True,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Văn hóa - Chính trị - Khoa học Xã hội,,,7310205,7310205,Quản lý nhà nước,THPTQG,A01,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Văn hóa - Chính trị - Khoa học Xã hội,,,7310205,7310205,Quản lý nhà nước,THPTQG,C00,C,14.0,30,14.0,False,,,,,,16.5,14.0,,14.0,3,14.0,0.0,Ổn định,True,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Văn hóa - Chính trị - Khoa học Xã hội,,,7310205,7310205,Quản lý nhà nước,THPTQG,D01,D,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340101,7340101,Quản trị kinh doanh,THPTQG,A00,A,14.0,30,14.0,False,,,,,,16.5,14.0,,14.0,3,14.0,0.0,Ổn định,True,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340101,7340101,Quản trị kinh doanh,THPTQG,A01,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340101,7340101,Quản trị kinh doanh,THPTQG,A07,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340101,7340101,Quản trị kinh doanh,THPTQG,D01,D,14.0,30,14.0,False,,,,,,16.5,14.0,,14.0,3,14.0,0.0,Ổn định,True,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340122,7340122,Thương mại điện tử,THPTQG,A00,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340122,7340122,Thương mại điện tử,THPTQG,A01,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340122,7340122,Thương mại điện tử,THPTQG,A07,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kinh tế - Quản trị kinh doanh - Thương Mại,,,7340122,7340122,Thương mại điện tử,THPTQG,D01,D,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340201,7340201,Tài chính ngân hàng,THPTQG,A00,A,14.0,30,14.0,False,,,,,,16.5,14.0,,14.0,3,14.0,0.0,Ổn định,True,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340201,7340201,Tài chính ngân hàng,THPTQG,A01,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340201,7340201,Tài chính ngân hàng,THPTQG,A07,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Tài chính - Ngân hàng - Bảo hiểm,,,7340201,7340201,Tài chính ngân hàng,THPTQG,D01,D,14.0,30,14.0,False,,,,,,16.5,14.0,,14.0,3,14.0,0.0,Ổn định,True,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kế toán - Kiểm toán,,,7340301,7340301,Kế toán,THPTQG,A00,A,14.0,30,14.0,False,,,,,,16.5,14.0,,14.0,3,14.0,0.0,Ổn định,True,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kế toán - Kiểm toán,,,7340301,7340301,Kế toán,THPTQG,A01,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kế toán - Kiểm toán,,,7340301,7340301,Kế toán,THPTQG,A07,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Kế toán - Kiểm toán,,,7340301,7340301,Kế toán,THPTQG,D01,D,14.0,30,14.0,False,,,,,,16.5,14.0,,14.0,3,14.0,0.0,Ổn định,True,tài_chính_kế_toán_ngân_hàng_bảo_hiểm,major_name_keyword,high,Rất cao,5451.0,15.793481129585643,13.0,23.38726839112089,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7380101,7380101,Luật,THPTQG,A00,A,14.0,30,14.0,False,,,,,,18.0,14.0,,14.0,3,14.0,0.0,Ổn định,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7380101,7380101,Luật,THPTQG,A01,A,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7380101,7380101,Luật,THPTQG,C00,C,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
DDB,DDB,Trường Đại Học Thành Đông,,,,,Công an - Quân đội,,,7380101,7380101,Luật,THPTQG,D01,D,14.0,30,14.0,False,,,,,,,,,14.0,1,14.0,,Không đủ dữ liệu,False,nhân_sự_hành_chính_pháp_chế_tư_vấn,major_name_keyword,high,Cao,3210.0,14.073046694405916,12.5,19.253894080996886,
