year,exam_program,province_code,candidate_count,mean_math_score,mean_literature_score,mean_physics_score,mean_chemistry_score,mean_biology_score,mean_history_score,mean_geography_score,mean_civics_score,mean_economics_law_score,mean_informatics_score,mean_industrial_technology_score,mean_agricultural_technology_score,mean_foreign_language_score,mean_a00_score,mean_a01_score,mean_a02_score,mean_b00_score,mean_c00_score,mean_c01_score,mean_c02_score,mean_d01_score,mean_d07_score,count_math_score,count_literature_score,count_physics_score,count_chemistry_score,count_biology_score,count_history_score,count_geography_score,count_civics_score,count_economics_law_score,count_informatics_score,count_industrial_technology_score,count_agricultural_technology_score,count_foreign_language_score,count_a00_score,count_a01_score,count_a02_score,count_b00_score,count_c00_score,count_c01_score,count_c02_score,count_d01_score,count_d07_score
2025,ct_2018,1,120768,5.2753,7.6258,7.2243,6.4535,6.37,6.561,6.479,,7.8599,7.06,5.6889,7.5,5.8173,20.6234,19.9632,16.4488,19.7777,19.4744,21.4546,20.5862,19.8809,18.8617,120277,120258,34042,16990,3681,49935,45335,0,25061,626,18,1162,60962,10848,20493,167,2737,26533,33723,16686,60775,2925
2025,ct_2018,2,96916,5.2518,7.1406,6.9573,5.9046,6.2662,6.5946,6.7118,,7.9569,7.2461,5.9985,7.4248,5.7038,18.4375,19.0173,15.1608,18.987,19.7413,20.009,18.8349,18.6619,17.6,96490,96193,42434,27166,8008,23913,25045,0,15056,719,101,214,49068,15067,24254,332,6456,13494,42127,26641,48826,4776
2025,ct_2018,3,28794,5.1953,6.9423,7.2104,6.3478,6.3264,6.6509,6.7161,,7.8392,6.6515,,7.8612,5.4603,20.2884,19.4434,14.5576,20.5345,18.4989,20.8738,20.014,18.8316,18.2886,28752,28721,9194,4786,657,9734,12597,0,6926,65,0,316,12835,3764,4729,66,461,5500,9145,4738,12806,470
2025,ct_2018,4,14030,5.1749,5.5972,7.0264,6.3372,6.4462,6.1767,6.3659,,7.6945,7.0732,4.85,7.3226,5.4073,19.9562,18.621,15.385,19.9923,17.045,18.5815,17.9454,16.8463,17.0656,13964,13924,6174,3535,744,3906,3608,0,2222,224,25,259,7201,2287,3469,40,557,2236,6102,3465,7155,596
2025,ct_2018,5,7116,3.4489,5.9613,6.2527,5.2284,4.2537,5.7221,5.9176,,6.8767,6.6556,4.1052,7.0264,4.9707,17.7971,17.5047,14.1289,15.1111,17.966,18.0489,17.0268,17.0565,15.0272,7047,7108,808,603,1097,4877,3484,0,2065,9,29,388,846,331,275,38,180,2432,801,598,843,57
2025,ct_2018,6,4987,3.7071,5.9927,6.277,5.6891,4.7765,6.3106,6.3762,,7.2991,7.0812,4.7531,7.7964,5.0818,18.3967,17.3751,14.0188,16.3709,18.7584,17.7611,17.7398,16.8743,16.6514,4826,4947,848,499,359,3534,2730,0,988,8,32,152,798,320,309,8,110,2196,811,470,787,35
2025,ct_2018,7,4224,4.0657,6.3615,6.4017,5.0911,4.7104,6.2938,6.5399,,7.0941,7.5,,7.3188,5.0225,17.2203,18.1669,13.634,14.3746,19.677,18.2436,16.5845,17.4852,16.251,4178,4209,792,844,637,2468,2070,0,1071,1,0,101,456,505,180,53,252,1477,778,831,455,48
2025,ct_2018,8,8988,4.1636,6.8561,6.8244,5.58,5.3127,6.4037,6.5512,,7.4459,7.4833,7.2143,8.1636,5.3844,18.8212,18.855,15.1403,17.3383,19.576,19.7468,18.3397,18.5894,16.544,8926,8967,1480,1167,763,4710,5205,0,2835,21,7,59,1665,608,592,62,349,3113,1464,1153,1657,108
2025,ct_2018,9,9834,4.4838,6.7807,7.1584,6.3507,5.1973,6.8242,6.8854,,7.7663,8.035,,8.4443,5.395,20.1484,19.1624,16.64,18.0503,20.7326,20.2688,19.5053,18.6182,17.7896,9756,9805,1720,1358,1138,5997,4910,0,2454,10,0,490,1565,877,579,85,376,3482,1697,1335,1558,82
2025,ct_2018,10,9593,3.9386,6.3093,6.6971,6.0326,5.5916,6.3738,6.4861,,7.6999,7.075,,7.847,5.4822,19.3771,18.193,15.4981,18.1932,18.9015,19.1267,18.6317,17.8084,17.9881,9517,9556,1638,1124,471,5688,6014,0,2213,6,0,415,1507,766,553,26,242,4193,1605,1096,1498,63
2025,ct_2018,11,3107,3.7769,6.7829,6.3941,5.7698,5.3768,6.7115,6.713,,7.6018,5.2562,5.7706,8.1008,5.3954,18.3304,17.3985,15.6714,17.6899,20.5655,18.4796,18.3298,17.8912,17.9917,3065,3097,408,270,211,2000,1824,0,857,32,80,129,392,163,136,21,69,1252,399,262,388,24
2025,ct_2018,12,18559,4.4304,6.7757,6.941,6.0892,5.7422,6.1578,6.2236,,7.6364,7.65,5.4892,7.328,5.2363,19.8038,18.8166,16.3453,18.1707,18.4589,20.1679,19.2242,18.4436,17.5945,18504,18426,3918,3233,947,9955,9368,0,4730,25,37,647,4113,2058,1365,32,588,6409,3897,3205,4104,364
2025,ct_2018,13,9111,4.0045,6.8169,6.8743,6.1931,4.976,6.2096,6.447,,7.3152,5.229,4.4529,7.6874,5.1642,19.8996,18.6516,15.0085,17.8297,19.3513,19.809,19.1831,18.2802,17.9527,9048,9095,1202,953,885,5884,4856,0,1770,181,51,581,1845,521,479,41,251,3472,1191,941,1839,112
2025,ct_2018,14,12598,3.629,5.7915,6.6496,5.6862,4.7828,6.3112,6.2136,,7.095,7.1963,,7.3931,5.3119,18.7552,18.4606,13.6006,16.0144,19.2229,18.2704,17.2349,17.2358,17.943,12380,12560,1424,1329,1346,6968,8009,0,4841,27,0,152,1082,737,430,79,458,4413,1396,1298,1073,64
2025,ct_2018,15,18489,4.8208,7.2089,7.3029,6.3839,5.7427,7.2241,7.2579,,8.0365,8.1786,,8.4338,5.3971,20.7103,19.5309,15.9933,18.1562,21.6057,21.1101,20.0081,19.0035,17.5748,18451,18458,3599,2813,979,7764,11085,0,5620,7,0,65,5012,1958,1426,104,616,5614,3575,2787,5007,222
2025,ct_2018,16,16232,5.4503,7.774,7.5046,6.7074,6.6082,7.2441,7.4907,,8.4259,8.43,6.85,8.5,5.5608,21.1786,20.2291,17.1365,21.1147,21.8795,22.0523,21.3011,19.9605,18.8417,16201,16202,4770,3150,540,8268,8623,0,1383,15,1,1,5633,2618,1969,85,368,6484,4745,3133,5620,133
2025,ct_2018,17,19466,4.5491,7.1097,7.2314,6.3682,6.0252,6.3492,6.4509,,7.8127,6.8195,8.25,7.7288,5.5863,20.419,19.6024,16.597,19.4196,19.1219,20.9778,20.1004,19.0763,17.3956,19433,19434,3821,2201,741,9034,10660,0,5727,110,1,182,6138,1364,2032,33,439,6045,3794,2181,6124,330
2025,ct_2018,18,23636,4.728,7.0951,6.9337,6.2366,6.2736,6.71,6.6936,,7.8065,6.4192,6.4477,8.0422,5.2783,19.8557,18.7105,15.9632,19.7215,20.0951,20.3884,19.7497,18.6798,17.6445,23593,23576,6676,4383,763,11044,11846,0,5531,99,22,437,6043,3519,2356,72,552,7306,6632,4340,6026,172
2025,ct_2018,19,19340,5.1924,6.585,7.4057,6.5599,6.7012,6.8769,6.8539,,7.5809,8.225,,8.1587,5.432,20.676,19.5919,13.6214,21.2039,20.0005,20.6629,19.7661,18.6797,18.1517,19308,19309,6857,4767,450,8402,8944,0,3044,12,0,75,5957,4174,2431,7,368,5740,6834,4742,5951,172
2025,ct_2018,21,26455,5.0284,7.1273,7.1398,6.4429,6.2851,6.6006,6.8571,,7.9833,8.0841,4.9,8.3454,5.4473,20.4989,19.2024,16.9163,19.8247,19.495,20.9512,20.3028,19.2661,17.7374,26404,26387,8468,5313,707,10150,13445,0,6477,22,3,362,7752,4340,3354,52,480,7208,8417,5260,7740,356
2025,ct_2018,22,17971,4.7967,6.6782,7.0362,6.3175,5.737,6.2976,6.1644,,7.5912,7.0423,5.9764,7.9727,5.1797,20.3885,18.598,16.1645,19.2242,18.3463,20.3043,19.6941,18.4281,17.9106,17926,17928,5279,3630,820,9254,8807,0,2896,71,53,324,4608,2766,1821,69,456,6228,5257,3594,4596,273
2025,ct_2018,23,10552,3.9107,6.3726,6.8578,5.9345,5.076,6.5578,6.4314,,7.4949,7.4324,7.75,7.8826,5.3859,19.7113,18.973,15.3288,17.4814,19.5239,19.5215,18.3717,18.0543,17.2695,10488,10530,1552,1317,806,6165,6395,0,3251,17,5,141,1440,850,479,66,271,4075,1533,1298,1438,77
2025,ct_2018,24,10207,5.1696,7.0484,7.3871,6.3662,5.9928,6.8101,6.8728,,8.0908,9.1136,,,5.3339,20.5021,19.2995,16.1304,18.4461,19.7762,21.1453,20.0316,18.9901,17.8807,10172,10176,3310,2500,390,5228,4744,0,965,11,0,0,3225,1900,1248,51,272,3917,3288,2475,3219,306
2025,ct_2018,25,23245,5.6418,7.0019,7.2951,6.4504,5.9919,7.1007,7.4381,,8.0095,7.8559,6.875,,5.3553,20.3156,19.2523,15.5188,19.0148,20.8802,20.8446,19.9528,18.9626,18.6708,23209,23175,11068,9080,1259,7355,8166,0,2348,17,2,0,7125,7625,3135,69,959,5120,11016,9023,7112,461
2025,ct_2018,26,23817,5.1717,6.9998,7.0614,6.17,5.825,6.7202,6.5991,,7.9447,7.0318,,8.239,5.3268,19.8597,19.0847,15.4462,18.3222,19.5855,20.6001,19.5692,18.9406,17.8988,23789,23706,8160,6200,1076,11344,9050,0,4285,11,0,177,7189,4865,2754,52,780,6267,8077,6108,7166,404
2025,ct_2018,27,12324,5.1552,6.6604,7.3783,6.5014,6.4905,7.0875,7.2129,,7.8201,8.5578,5.7067,,5.3836,20.477,19.7169,17.8633,19.5229,20.3714,20.6486,19.6604,18.7386,18.9157,12288,12288,3581,2892,468,6331,6570,0,1126,32,45,0,3571,2345,1068,15,400,4775,3556,2861,3566,134
2025,ct_2018,28,40391,4.6038,7.6089,6.989,5.9955,5.6146,6.6,6.6676,,7.7318,7.8025,,7.6552,5.3168,19.3495,19.724,15.3031,18.268,20.5599,20.8694,19.7189,19.4457,17.6953,40105,40250,9967,8444,2140,20871,20106,0,9060,40,0,432,9522,6495,2784,128,1342,13948,9860,8333,9490,423
2025,ct_2018,29,39183,4.8165,8.0351,7.2145,6.3083,5.3493,6.8567,6.9419,,7.7058,7.3183,5.5185,8.0332,5.4303,20.5439,19.7111,14.2953,18.0381,22.2286,21.6713,20.6929,19.9815,17.6746,39012,39062,9703,8470,3437,16970,18164,0,12219,230,130,687,8221,6006,2575,318,1700,9525,9607,8369,8199,461
2025,ct_2018,30,16964,4.8466,7.9135,7.3655,6.737,6.1853,6.5711,6.7032,,7.9956,8.0173,6.4167,7.9941,5.3324,20.8165,19.3236,15.5406,19.7388,20.4008,21.802,21.1301,19.7035,18.7695,16886,16894,4116,3150,885,8005,9665,0,3589,26,3,85,4363,2310,1618,48,626,6171,4069,3094,4347,182
2025,ct_2018,31,11563,4.437,6.8994,6.7574,6.0495,5.1409,6.4883,6.6217,,7.5614,5.9904,5.0779,7.8617,5.2664,19.3274,18.7454,14.2798,18.0863,20.3458,19.4502,18.9487,18.4225,17.4004,11517,11525,2479,1795,867,5748,5021,0,3730,109,138,1266,1900,1187,732,62,355,2760,2451,1764,1892,126
2025,ct_2018,32,8905,4.4957,7.1453,7.0361,6.2589,5.851,6.5017,6.7707,,7.3599,6.424,5.475,7.6644,5.259,19.7728,18.8346,15.5143,18.885,21.1441,20.1979,19.5175,18.5433,17.9795,8836,8848,2583,1771,457,3962,3414,0,2570,242,22,545,2210,1287,963,21,306,2074,2538,1726,2196,129
2025,ct_2018,33,13596,4.8791,7.1938,7.1397,6.5725,5.8087,6.4813,6.786,,7.51,6.5345,6.0738,7.707,5.2085,20.4863,19.0018,16.2951,19.4225,20.8483,20.4279,19.977,18.3745,18.3748,13518,13523,4185,3006,1089,5179,4150,0,3621,206,42,990,4662,1911,1739,41,662,2267,4153,2947,4647,311
2025,ct_2018,34,17968,4.6394,6.8073,6.9397,6.0962,6.0786,6.1727,6.4847,,7.0843,6.6613,5.1156,7.1091,5.0849,19.1747,18.1855,14.2093,19.6686,19.8945,19.5845,18.8586,18.0567,17.2687,17892,17925,7022,4355,696,7621,6523,0,3808,151,48,1111,4563,3581,2480,81,460,4184,6992,4318,4556,209
2025,ct_2018,35,14114,4.7602,6.7223,6.8613,6.1481,5.8968,6.1446,5.9851,,7.1359,6.7114,5.0567,7.2096,5.0422,19.2351,18.3697,15.112,18.6968,18.1817,19.7188,19.0044,18.1204,18.0799,14061,14074,5199,3490,547,6499,5845,0,2209,79,105,376,3829,2659,1754,25,375,4247,5170,3459,3819,329
2025,ct_2018,36,5122,4.5107,6.1589,6.9759,5.9365,5.6227,6.3139,6.4332,,7.4278,6.7095,4.6769,7.5963,5.2715,18.8888,18.4098,14.224,18.5497,19.0016,19.0161,17.8879,17.8049,17.6508,5088,5104,1530,1208,308,2460,2486,0,1035,21,13,176,988,917,486,25,178,1735,1514,1194,984,60
2025,ct_2018,37,19836,4.6963,6.9036,7.0615,6.1649,6.1531,6.3067,6.3289,,7.4743,7.4903,6.2275,7.8625,4.9485,19.7837,18.2548,16.5958,18.9178,19.0339,20.0473,19.1646,17.7945,16.8279,19764,19796,6231,4069,828,7315,7866,0,5495,124,69,307,7324,2375,3103,36,603,4221,6204,4047,7306,842
2025,ct_2018,38,15616,4.3258,6.6155,6.802,5.8751,5.4767,6.1834,6.3262,,7.196,6.5247,5.4818,7.5416,5.1283,18.8989,18.3186,14.3328,17.1226,19.1754,19.3011,18.3803,17.875,16.6147,15560,15568,4890,3735,1034,7682,6387,0,3221,85,55,855,3237,2534,1542,58,658,4619,4857,3706,3219,341
2025,ct_2018,39,10591,4.6108,6.4887,6.7941,5.9415,5.7093,6.3167,6.4956,,7.3933,6.702,6.2444,7.4282,5.0112,18.991,18.2161,14.796,17.8761,19.3969,19.1091,18.2188,17.2523,16.506,10516,10548,3083,2441,648,4383,3944,0,2924,124,90,321,3177,1511,1139,25,428,2323,3050,2408,3164,364
2025,ct_2018,40,22013,4.295,6.1801,6.7093,5.7451,5.5869,5.9694,6.112,,7.3553,6.3899,5.0269,7.2888,5.0791,18.3821,18.2006,15.3114,17.6062,17.9312,18.7053,17.7511,17.3771,17.2624,21928,21937,6341,4713,1406,10581,9824,0,5334,94,39,475,5164,3115,2326,118,882,6670,6281,4655,5143,465
2025,ct_2018,41,14476,4.7088,6.8746,6.8008,5.9914,5.9037,5.9763,6.161,,7.5933,6.8521,6.5583,7.3791,5.1536,19.123,18.2886,15.385,18.5785,17.9347,19.5836,18.9315,17.9543,17.0199,14427,14427,5417,3042,695,5199,5615,0,2998,143,6,247,5528,1952,2531,40,499,3598,5384,3012,5509,452
2025,ct_2018,42,16612,4.6852,6.5244,6.9369,5.8227,5.8149,6.3022,6.6026,,7.6642,6.28,5.4377,7.8369,5.1863,18.8138,18.4137,16.0456,17.4068,19.1891,19.3239,18.1559,17.536,16.7822,16600,16568,5517,3929,1253,6580,6442,0,3380,298,53,657,5047,2349,2394,113,842,4002,5490,3901,5031,552
2025,ct_2018,43,11909,4.6855,6.7266,6.8648,5.7565,6.1068,6.5242,6.7082,,7.9836,8.119,7.0485,8.096,5.018,18.2078,18.036,15.0488,18.3071,19.1646,19.3548,18.1698,17.7467,16.5148,11878,11884,4566,3034,507,4537,4928,0,2285,21,33,173,3710,2455,1822,42,410,3408,4547,3012,3706,128
2025,ct_2018,44,16776,5.4021,6.8543,7.3303,6.2945,6.6614,7.1424,7.4425,,8.2423,7.6143,8.625,,5.7229,19.4064,19.8358,16.5636,19.8439,21.1498,20.1739,19.057,18.6592,18.1198,16713,16701,8235,5374,906,5210,5132,0,1926,189,2,0,6479,4011,3446,44,797,3519,8186,5329,6443,485
2025,ct_2018,45,6178,4.2525,6.2219,6.6687,5.6753,5.46,6.0139,6.2453,,7.2602,5.9027,5.8379,7.5699,4.9015,18.108,17.8296,13.5386,17.0902,18.9271,18.3401,17.3449,16.7082,16.4271,6140,6158,1932,1286,391,2601,2033,0,1810,336,58,267,1617,874,701,22,241,1210,1917,1271,1611,118
2025,ct_2018,46,10928,4.4769,6.8471,6.705,5.6357,5.6683,6.2452,6.4544,,7.668,6.9654,4.1,8.0853,5.0574,17.8734,17.8626,16.395,16.852,19.0975,19.0805,17.9172,17.5957,16.3848,10912,10891,3351,2682,665,4509,5103,0,2555,13,1,95,2838,1687,1271,30,512,3168,3328,2655,2828,333
2025,ct_2018,47,13361,4.557,6.6135,6.8967,5.8061,5.811,6.4766,6.6659,,7.724,7.0027,5.8409,7.6684,4.9656,18.5322,17.9994,15.3678,17.7847,19.4943,19.1927,18.1041,17.193,16.9261,13286,13322,4001,2493,611,5703,4910,0,3750,183,77,535,4427,1673,1784,45,408,3171,3969,2465,4415,283
2025,ct_2018,48,36626,4.6401,6.4406,6.7657,5.7833,5.7676,6.1294,6.3001,,7.6199,6.8394,5.7484,7.7815,5.2449,18.5213,18.0862,15.603,17.3182,18.0569,19.1744,18.142,17.731,16.9981,36407,36360,12320,7725,1784,15164,15071,0,7471,268,96,510,12371,4910,5955,118,1269,9909,12240,7641,12333,1268
2025,ct_2018,49,15753,4.7254,6.7999,6.6541,5.6712,5.594,6.5862,6.697,,7.8084,6.8517,6.275,7.9144,4.9042,17.9885,17.2406,15.3514,16.8845,19.7012,18.9571,17.9901,17.1516,16.5358,15662,15707,6519,4848,1270,4877,5473,0,2932,88,64,180,5212,3092,2635,109,863,3166,6488,4815,5195,689
2025,ct_2018,50,17307,4.3654,6.7939,6.5791,5.606,5.6187,6.4519,6.624,,7.6479,6.7149,5.6875,7.6774,5.0474,17.7647,17.7515,14.6159,16.895,19.7592,18.889,17.9313,17.4699,16.5759,17241,17241,5144,4630,1812,7992,6944,0,4027,84,68,337,3521,2764,1527,132,1289,4673,5101,4573,3511,359
2025,ct_2018,51,20715,4.5667,7.1923,6.9316,5.9252,6.0257,6.7919,6.9593,,7.8598,6.8126,6.1331,7.6445,4.9593,18.8349,17.8561,16.9041,17.6799,20.6947,19.8078,18.8558,17.7651,16.3838,20653,20677,6191,4707,2033,9143,8573,0,3965,424,210,520,5627,2514,2539,134,1532,6060,6168,4681,5611,413
2025,ct_2018,52,14120,5.1104,6.8397,6.7191,5.7719,5.9769,6.6242,6.6413,,7.8519,6.6801,6.6,7.6334,5.3661,18.3648,18.2164,13.9541,19.0256,19.5879,19.3668,18.4688,18.0388,17.4061,14087,14096,6603,3353,562,3212,4197,0,3130,103,5,295,6699,2468,3478,37,377,1953,6589,3339,6689,429
2025,ct_2018,53,16565,4.8267,7.0227,6.8943,5.8515,5.7627,6.5783,6.906,,8.037,6.9368,6.7531,8.1618,4.9865,18.5575,17.9523,15.1506,17.4962,20.0275,19.6075,18.5041,17.7338,16.8461,16540,16524,6503,4995,1292,5800,6276,0,2764,91,16,245,5130,3337,2381,169,920,3993,6483,4966,5117,528
2025,ct_2018,54,15249,4.2582,6.9593,6.5989,5.5436,5.5461,6.4901,6.4373,,7.7545,6.9989,6.2474,7.4109,4.8909,17.6987,17.6027,15.2127,17.1278,19.6176,19.0992,18.0665,17.4172,16.5777,15183,15206,3785,2978,1629,8064,7028,0,3500,89,38,46,3319,1706,1400,157,940,4967,3755,2944,3310,191
2025,ct_2018,55,13285,4.5927,7.2096,6.9257,6.1082,6.2627,6.6125,6.7159,,7.7269,7.174,6.7679,7.9367,5.3745,18.8405,18.5044,15.5121,18.6828,20.5342,19.8843,19.085,18.3286,17.3209,13169,13050,4068,3518,1579,4999,4802,0,3281,235,28,492,3530,1823,1680,103,1223,2964,4014,3306,3496,316
2025,ct_2018,56,12215,4.5907,6.93,6.7068,5.9499,5.8983,6.3503,6.6467,,7.946,6.8477,6.9893,8.349,4.9864,18.5424,17.6583,14.7896,18.3681,19.4677,19.3001,18.6585,17.5359,16.9219,12188,12172,4187,3134,840,5260,5205,0,2448,133,42,201,2954,2110,1374,72,565,3537,4165,3102,2944,278
2025,ct_2018,57,11484,4.4845,5.9801,6.9161,6.029,5.8845,6.7269,6.7902,,7.7762,6.8685,7.1778,8.2693,5.0501,18.8952,17.7062,16.4525,17.8032,19.381,18.5638,17.851,16.686,16.8361,11473,11462,3392,2611,1265,4300,4810,0,3414,238,54,491,2380,1595,1198,122,790,2503,3378,2594,2375,151
2025,ct_2018,58,10056,4.0312,7.3566,6.3426,5.3857,5.2148,6.0972,6.1539,,7.3717,6.1139,6.2146,7.6657,4.8425,17.3324,17.1805,14.5626,15.8829,19.834,19.1581,18.2692,17.8468,16.62,10030,10043,2151,2015,1155,4718,4636,0,3269,176,48,402,1530,1077,613,111,683,2574,2148,2004,1528,145
2025,ct_2018,59,11173,4.072,7.2684,6.405,5.457,5.25,6.2209,6.2383,,7.6194,6.4517,7.75,7.7726,4.7613,17.492,16.9595,15.3525,16.4156,19.7302,19.0769,18.2371,17.4075,15.4812,11094,11153,2642,1987,1259,5729,4862,0,3195,89,3,416,2137,1144,960,118,646,3117,2629,1972,2130,109
2025,ct_2018,60,6737,4.6242,7.0833,6.7382,5.9259,5.8943,6.9513,7.0651,,7.7736,6.6868,6.3875,8.1673,5.2298,18.7411,18.2489,15.1816,17.9501,21.2635,19.4092,18.8125,18.0348,17.5927,6661,6714,2262,1829,662,3578,2597,0,1218,34,8,75,1190,1225,552,79,450,2096,2248,1813,1184,96
2025,ct_2018,61,10885,4.2581,6.9245,6.3424,5.2363,5.5976,6.8024,6.8369,,7.8059,6.2623,8.625,7.6338,4.8614,16.9528,17.2221,13.7848,16.4217,20.7666,18.5011,17.3413,17.2425,15.4087,10853,10856,3016,2816,1358,4667,4886,0,2258,167,2,400,2194,1580,965,102,996,3183,2995,2796,2186,120
2025,ct_2018,62,6987,3.8125,6.8255,6.4674,5.5751,5.0219,6.2998,6.4935,,6.8208,5.3533,7.9071,7.7726,5.5539,18.1844,19.0094,14.0353,16.4346,20.1703,18.7403,17.9814,18.5149,18.034,6843,6959,913,869,656,4662,4143,0,1945,15,7,137,580,502,202,34,276,3062,891,846,574,50
2025,ct_2018,63,8284,4.229,6.5243,6.4373,5.3912,5.4404,6.3603,6.6529,,7.3372,7.0361,7.6167,7.7267,4.9177,17.4032,17.7257,14.8129,16.8494,20.0736,18.2282,17.3019,17.3018,15.8379,8255,8251,2594,1860,622,3987,3352,0,2354,72,3,292,1409,1327,690,93,360,2137,2572,1832,1405,103
2025,ct_2018,64,7234,4.1366,7.3336,6.4708,5.5315,5.5225,6.429,6.6124,,7.6925,5.9647,5.5838,7.9175,4.8332,17.4506,17.2617,15.9457,17.1615,20.3841,19.0461,18.254,17.4865,15.9278,7202,7215,1738,1670,804,3618,2669,0,1969,204,102,580,1106,961,384,58,454,1682,1723,1654,1103,108
2021,pre_2025,NATIONAL,987704,6.6137,6.4703,6.5664,6.6304,5.5156,4.9717,6.9554,8.3742,,,,,5.8499,21.0058,21.068,19.8932,19.9776,18.3179,21.0033,21.0569,19.2597,21.108,977364,974441,345084,346719,341289,634726,628878,532237,0,0,0,0,868289,343438,332474,338060,341241,628485,335693,335618,864975,331158
2022,pre_2025,NATIONAL,995441,6.4663,6.5077,6.7238,6.7039,5.0191,6.3439,6.6779,8.0333,,,,,5.1577,21.0955,20.2909,19.3996,19.4039,19.452,21.0493,21.0138,18.4381,20.2397,982726,981407,325523,327367,322198,659662,657421,554343,0,0,0,0,870609,323673,312164,318688,322124,656942,315585,315494,866730,310920
2023,pre_2025,NATIONAL,1022060,6.2506,6.8582,6.5739,6.7446,6.3949,6.0256,6.1475,8.2858,,,,,5.4624,20.7745,20.2753,20.4265,20.6047,18.9749,21.0115,21.1735,18.903,20.4233,1003373,1008239,327189,328118,324625,683447,682134,565452,0,0,0,0,880997,325902,315146,322538,324554,681723,320523,320465,878007,314274
2024,pre_2025,NATIONAL,1061605,6.4473,7.2311,6.6669,6.6808,6.2841,6.5703,7.1935,8.1565,,,,,5.5219,20.9046,20.4738,20.5102,20.5311,20.9528,21.5456,21.5465,19.5093,20.4535,1045613,1050101,345615,346518,342378,706214,704682,583609,0,0,0,0,912705,343800,329761,339801,342291,704008,337425,337293,908866,328435
2025,ct_2006,NATIONAL,22090,6.4634,6.2364,6.4236,6.3537,5.8759,6.3647,7.1905,7.6978,,,,,5.4628,20.1339,19.6198,18.4208,19.7424,19.5072,19.4697,18.6956,18.5517,18.9296,11245,17372,4134,4148,1721,13872,13109,4099,0,0,0,0,5252,3267,1291,913,1643,12635,625,471,3723,686
2025,ct_2018,NATIONAL,1131136,4.7831,7.0021,6.9851,6.0649,5.7783,6.5193,6.6278,,7.6914,6.7828,5.7925,7.7159,5.4055,19.3693,18.8724,15.3195,18.2894,19.7208,20.0884,19.1145,18.6135,17.5183,1126172,1126726,347599,240135,69895,481293,476472,0,246401,7602,2290,22048,357723,162200,147639,4795,44964,297377,345014,237064,356525,24710
